cohort,model_id,cohort_size,high_risk_mix,mean_pd,p50_pd,p90_pd,approval_rate,predicted_default_rate,actual_default_rate,auc
high_risk_shift,ET005,8000,0.3,0.46072288804430217,0.45739444695096576,0.7696172764410533,0.29837499999999995,0.701625,0.116625,0.8230354813998187
high_risk_shift,GB001,8000,0.3,0.11129971911252884,0.0475563848569309,0.3386100968518182,0.85475,0.14525,0.116625,0.8549172057193807
high_risk_shift,GB002,8000,0.3,0.11145705195228973,0.046450182406777896,0.33552196314649413,0.85275,0.14725,0.116625,0.8554279351319805
high_risk_shift,GB003,8000,0.3,0.11134627118602358,0.046746915017366095,0.3443334085023924,0.856375,0.143625,0.116625,0.8554477273185713
high_risk_shift,GB004,8000,0.3,0.11120568237587063,0.047630806504734696,0.3417232188549088,0.854125,0.145875,0.116625,0.8550927571061913
high_risk_shift,GNB001,8000,0.3,0.043601755411066125,0.0009510399787506,0.11925049624840624,0.962,0.038,0.116625,0.7516336137150601
high_risk_shift,GNB007,8000,0.3,0.04512041168136258,0.00180369157796395,0.1222431056469289,0.970125,0.029875,0.116625,0.7738522010503964
high_risk_shift,GNB008,8000,0.3,0.08479241220548053,0.004490551133723699,0.28051842249647213,0.869625,0.130375,0.116625,0.7657647041159104
high_risk_shift,GNB009,8000,0.3,0.042649116320083086,0.0010637508635126499,0.11369227876683444,0.968,0.032,0.116625,0.7648314380608451
high_risk_shift,GNB010,8000,0.3,0.03706651509507542,0.0007373338321515,0.08997214940566862,0.97325,0.02675,0.116625,0.7635347844266887
high_risk_shift,LASSOSTACK001,8000,0.3,0.10995078948960349,0.0317603735442688,0.3240648435969081,0.86525,0.13475,0.116625,0.8524626712536008
high_risk_shift,LGB001,8000,0.3,0.11168224391145411,0.046464578550688196,0.3426412590826298,0.8538749999999999,0.146125,0.116625,0.8550275414722142
high_risk_shift,LGB002,8000,0.3,0.11154994167667401,0.04503954555445605,0.34530097252752967,0.851375,0.148625,0.116625,0.8543245017715144
high_risk_shift,LGB003,8000,0.3,0.11162168249304896,0.046293546877252456,0.338170271462768,0.85425,0.14575,0.116625,0.8558131623652406
high_risk_shift,LGB004,8000,0.3,0.11170712196466658,0.04656621271937075,0.34004795091323553,0.856125,0.143875,0.116625,0.856071598272908
high_risk_shift,LRSTACK001,8000,0.3,0.11006377239526571,0.03159816685994065,0.3285758812961594,0.864,0.136,0.116625,0.851493839928378
high_risk_shift,NN001,8000,0.3,0.10515030873631707,0.04303658905198325,0.30675192193613476,0.87075,0.12925,0.116625,0.8528720131050059
high_risk_shift,NN002,8000,0.3,0.10600545548486405,0.0483834334083031,0.30666880362712184,0.87325,0.12675,0.116625,0.8498397894536005
high_risk_shift,NN003,8000,0.3,0.11449741113490246,0.0452514385983741,0.3680016173203149,0.8515,0.1485,0.116625,0.8514854983937995
high_risk_shift,NN004,8000,0.3,0.10955903078240632,0.0488845775254199,0.3250873019589867,0.8608750000000001,0.139125,0.116625,0.8500289906242666
high_risk_shift,NN005,8000,0.3,0.10327623604471481,0.057754715955595504,0.2503584456801096,0.899375,0.100625,0.116625,0.8265661496583534
high_risk_shift,NN006,8000,0.3,0.1073965165053289,0.046049726984022404,0.3048993913831084,0.866375,0.133625,0.116625,0.8526801578097012
high_risk_shift,NN007,8000,0.3,0.10908370270969617,0.045128508106876644,0.334275149914781,0.858375,0.141625,0.116625,0.8529455702735614
high_risk_shift,NN008,8000,0.3,0.09873163508480286,0.0392221156483918,0.29714567489641586,0.874625,0.125375,0.116625,0.8551858031328075
high_risk_shift,NN009,8000,0.3,0.11166708675325006,0.051408161778064204,0.33140001283307025,0.8572500000000001,0.14275,0.116625,0.8550729649196006
high_risk_shift,NN010,8000,0.3,0.12196325655354368,0.05443372539565185,0.3697010791884428,0.844,0.156,0.116625,0.850805435829257
high_risk_shift,NN011,8000,0.3,0.1064313002826281,0.0489752978124558,0.3092675112097714,0.873,0.127,0.116625,0.8494902033226304
high_risk_shift,NN012,8000,0.3,0.11611685062311733,0.0515558589505783,0.3326579409974767,0.860375,0.139625,0.116625,0.8482536845695715
high_risk_shift,NN013,8000,0.3,0.10585347026092211,0.0461431003673547,0.3050274274862553,0.873,0.127,0.116625,0.8516012182280426
high_risk_shift,NN014,8000,0.3,0.10740993616856653,0.0462810502596887,0.3202105553257522,0.86125,0.13875,0.116625,0.845870432308371
high_risk_shift,NN015,8000,0.3,0.11699872526083435,0.053357025464159547,0.36036589921389023,0.847375,0.152625,0.116625,0.8468192439506055
high_risk_shift,NN016,8000,0.3,0.11485071223835533,0.0521892004379792,0.32530113091215995,0.861375,0.138625,0.116625,0.8491423613307083
high_risk_shift,NN017,8000,0.3,0.10772738607782971,0.0503833052832041,0.3048168439191086,0.867625,0.132375,0.116625,0.8489712840397171
high_risk_shift,NN018,8000,0.3,0.10783565772917736,0.0463335491776959,0.3260067283480385,0.8592500000000001,0.14075,0.116625,0.8549369979059716
high_risk_shift,NN019,8000,0.3,0.11769144880812656,0.0521633539516917,0.34890043675030646,0.848,0.152,0.116625,0.8557025991160098
high_risk_shift,NNSTACK001,8000,0.3,0.10751566755682053,0.030993720929558148,0.3067845356935708,0.871,0.129,0.116625,0.851736957745274
high_risk_shift,RASTACK001,8000,0.3,0.6093605279525626,0.675627412588973,0.93308482272352,0.15500000000000003,0.845,0.116625,0.8431074885595855
high_risk_shift,RF001,8000,0.3,0.10311855921292133,0.0528122634144567,0.2961882076367643,0.876875,0.123125,0.116625,0.8461813440517504
high_risk_shift,RF002,8000,0.3,0.10618328489882158,0.05400714008836045,0.31115878875553715,0.8665,0.1335,0.116625,0.8509332888047051
high_risk_shift,RF003,8000,0.3,0.10792283270058586,0.05483171488717255,0.3179397348851379,0.860375,0.139625,0.116625,0.8536260119987666
high_risk_shift,RF004,8000,0.3,0.10534202649129133,0.05585134354146235,0.2993561303979105,0.869875,0.130125,0.116625,0.8496918409630317
high_risk_shift,RF005,8000,0.3,0.438248468332218,0.42446359300771624,0.8540756023560088,0.348375,0.651625,0.116625,0.8500528777460142
high_risk_shift,RFSTACK001,8000,0.3,0.11015773246195278,0.048731329541088955,0.3277951250248092,0.8512500000000001,0.14875,0.116625,0.8561948254882717
high_risk_shift,RIDGESTACK001,8000,0.3,0.10957186703317436,0.0324447163148776,0.3317811276326197,0.858625,0.141375,0.116625,0.8526933526007616
high_risk_shift,RLOG001,8000,0.3,0.09604401963902452,0.05459610888490725,0.22054265927682282,0.94125,0.05875,0.116625,0.7744621947244799
high_risk_shift,RLOG002,8000,0.3,0.09719710463587984,0.052995876317695,0.2262833281110203,0.923875,0.076125,0.116625,0.7766585966111227
high_risk_shift,RLOG003,8000,0.3,0.09735280641497134,0.0526143329324872,0.2274872623545765,0.922125,0.077875,0.116625,0.7763407083115506
high_risk_shift,RLOG004,8000,0.3,0.09736685323153242,0.0526186713859939,0.2273070734721224,0.922,0.078,0.116625,0.7762680611285854
high_risk_shift,RLOG005,8000,0.3,0.09870460783760135,0.0588272015447921,0.22563401820852924,0.933375,0.066625,0.116625,0.7764019806746361
high_risk_shift,RLOG006,8000,0.3,0.09738394513094255,0.05342758287781035,0.2269666259286071,0.923625,0.076375,0.116625,0.7767614249828354
high_risk_shift,RLOG007,8000,0.3,0.09736663259877916,0.05269785313990425,0.2272080397686717,0.922125,0.077875,0.116625,0.7763305468057913
high_risk_shift,RLOG008,8000,0.3,0.09736886681785994,0.0526241577181027,0.2273807819639358,0.922125,0.077875,0.116625,0.7762748860205131
high_risk_shift,T001,8000,0.3,0.10348687055048239,0.0223691888737599,0.3471223021582734,0.8775,0.1225,0.116625,0.7940133109658876
high_risk_shift,T002,8000,0.3,0.10927385514694592,0.0475037821482602,0.3337637185280826,0.842875,0.157125,0.116625,0.8349971661532073
high_risk_shift,T003,8000,0.3,0.1101684370025182,0.0470078613829616,0.3282051282051282,0.851,0.149,0.116625,0.8415145587836284
high_risk_shift,T004,8000,0.3,0.10916911226998838,0.0475037821482602,0.3259943181818182,0.8362499999999999,0.16375,0.116625,0.8347863528247697
high_risk_shift,T005,8000,0.3,0.11022856028856272,0.0493468795355587,0.3272727272727272,0.8438749999999999,0.156125,0.116625,0.8390046668611002
high_risk_shift,T006,8000,0.3,0.443355507256502,0.4423065532315963,0.859587140060036,0.34225000000000005,0.65775,0.116625,0.8362305757888324
high_risk_shift,T007,8000,0.3,0.4395886195976682,0.3869741706287949,0.867503960539266,0.37849999999999995,0.6215,0.116625,0.8421460887833506
high_risk_shift,WASTACK001,8000,0.3,0.14613506190644715,0.06134208668022675,0.4411804490852644,0.778625,0.221375,0.116625,0.8504505414490096
high_risk_shift,WASTACK002,8000,0.3,0.146581485082828,0.061229093854853145,0.4434857963987163,0.777375,0.222625,0.116625,0.8503976106205027
high_risk_shift,WASTACK003,8000,0.3,0.11643288706742634,0.05593991914584335,0.3235078446802413,0.852375,0.147625,0.116625,0.8533030429463149
high_risk_shift,WASTACK004,8000,0.3,0.11079413224820135,0.04696487164116375,0.3262093798647578,0.859375,0.140625,0.116625,0.8565181737013862
high_risk_shift,WGNB001,8000,0.3,0.2142125121274679,0.0065152817854906,0.999868778230256,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB002,8000,0.3,0.21421251345311862,0.0065152824550804,0.9998687782508345,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB003,8000,0.3,0.2142125134411758,0.0065152824490481,0.999868778250649,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB004,8000,0.3,0.21421251332174773,0.0065152823887247,0.9998687782487954,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB005,8000,0.3,0.2142125121274679,0.0065152817854906,0.999868778230256,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB006,8000,0.3,0.21421250018474985,0.0065152757531676,0.9998687780448623,0.78125,0.21875,0.116625,0.8361694550900121
high_risk_shift,WGNB007,8000,0.3,0.2142123807656341,0.0065152154316494,0.9998687761909404,0.78125,0.21875,0.116625,0.8361703650756024
high_risk_shift,WGNB008,8000,0.3,0.2142111873807255,0.0065146123876697,0.9998687576531915,0.78125,0.21875,0.116625,0.8361740050179639
high_risk_shift,WGNB009,8000,0.3,0.21419933392169035,0.0065085990112471,0.9998685724220432,0.7813749999999999,0.218625,0.116625,0.8362489271649051
high_risk_shift,WGNB010,8000,0.3,0.21408865635553084,0.0064632978590934,0.9998674467423585,0.78125,0.21875,0.116625,0.8366174713290082
high_risk_shift,WGNB011,8000,0.3,0.18034134796662538,0.0129936309373156,0.9984834199350112,0.82175,0.17825,0.116625,0.8337476042733529
high_risk_shift,WGNB012,8000,0.3,0.20546734993561905,0.0048735437820938,0.9998544671678352,0.78825,0.21175,0.116625,0.8393537221671427
high_risk_shift,WGNB013,8000,0.3,0.2096656254040282,0.0062584971383451,0.9998739285685075,0.785125,0.214875,0.116625,0.8398976660537913
high_risk_shift,WGNB014,8000,0.3,0.2113196589474527,0.0061760748528669,0.9998471511937229,0.7833749999999999,0.216625,0.116625,0.8395717395481709
high_risk_shift,WLOG001,8000,0.3,0.09157059555391897,0.0585900127649527,0.1836957508367603,0.96175,0.03825,0.116625,0.7521911315534319
high_risk_shift,WLOG002,8000,0.3,0.09981159405156205,0.0471144635306888,0.2328942831578498,0.9143749999999999,0.085625,0.116625,0.8053665186878433
high_risk_shift,WLOG003,8000,0.3,0.10452378582334561,0.0559908041025656,0.2900847110156322,0.8885,0.1115,0.116625,0.8359279297478992
high_risk_shift,WLOG004,8000,0.3,0.10548068860969356,0.0501005992876967,0.2678819896285719,0.8885,0.1115,0.116625,0.8450056426689818
high_risk_shift,WLOG005,8000,0.3,0.10589908035162912,0.0477619400065599,0.27771681407952326,0.88425,0.11575,0.116625,0.8461447929638701
high_risk_shift,XGB001,8000,0.3,0.11125071602346721,0.0480451732873916,0.3316963404417039,0.860625,0.139375,0.116625,0.8570960903834088
high_risk_shift,XGB002,8000,0.3,0.11113605209859086,0.04800002276897425,0.33468471765518193,0.8608750000000001,0.139125,0.116625,0.8570466478329982
high_risk_shift,XGB003,8000,0.3,0.11007546223397364,0.049040304496884304,0.3132182359695434,0.868375,0.131625,0.116625,0.8562664110213816
high_risk_shift,XGB004,8000,0.3,0.11004356760921652,0.048762805759906755,0.3137584209442139,0.869375,0.130625,0.116625,0.856097987855029
high_risk_shift,XGBSTACK001,8000,0.3,0.11132646471116456,0.0475169830024242,0.328633040189743,0.8605,0.1395,0.116625,0.8572247775123147
severe_risk_shift,BLOG001,8000,0.35,0.10004423624662527,0.0568161354222942,0.184598776538323,0.950875,0.049125,0.127625,0.7344144508522069
severe_risk_shift,BLOG002,8000,0.35,0.11105489392341224,0.0497864652106229,0.2454682739550825,0.900625,0.099375,0.127625,0.7913605094000344
severe_risk_shift,BLOG003,8000,0.35,0.11816044962622697,0.0633218366594874,0.2904762018013412,0.86925,0.13075,0.127625,0.8253268269899947
severe_risk_shift,BLOG004,8000,0.35,0.11887054833793445,0.0605516897140055,0.3235701575818387,0.870375,0.129625,0.127625,0.8307511733465401
severe_risk_shift,BLOG005,8000,0.35,0.11941853613268237,0.0592739759061112,0.30723012456840537,0.8665,0.1335,0.127625,0.8341896404197902
severe_risk_shift,BNB001,8000,0.35,0.23285854145022314,0.0232997535287298,0.9645404042373086,0.729875,0.270125,0.127625,0.8357945671350135
severe_risk_shift,BNB002,8000,0.35,0.41492553771000135,0.2493719656065654,0.9973670926774919,0.5001249999999999,0.499875,0.127625,0.8358090923112137
severe_risk_shift,BNB003,8000,0.35,0.2328560490095494,0.0232993703138149,0.9645382698836337,0.729875,0.270125,0.127625,0.8357944267951469
severe_risk_shift,BNB004,8000,0.35,0.41492241550571946,0.2493688134785878,0.9973669288039309,0.5001249999999999,0.499875,0.127625,0.8358089519713472
severe_risk_shift,BNB005,8000,0.35,0.23285293312978775,0.0232988910031907,0.9645356014660432,0.729875,0.270125,0.127625,0.835794847814747
severe_risk_shift,BNB006,8000,0.35,0.41491851189171425,0.2493648708831543,0.9973667239236097,0.5001249999999999,0.499875,0.127625,0.8358093729909472
severe_risk_shift,BNB007,8000,0.35,0.23284358329907304,0.0232974511258527,0.9645275930437454,0.730125,0.269875,0.127625,0.8358007420891469
severe_risk_shift,BNB008,8000,0.35,0.41490679532860014,0.2493530268685029,0.9973661090268908,0.5001249999999999,0.499875,0.127625,0.8358152672653472
severe_risk_shift,BNB009,8000,0.35,0.2328279929516077,0.0232950448520726,0.9645142351109435,0.730125,0.269875,0.127625,0.835803268206747
severe_risk_shift,BNB010,8000,0.35,0.4148872486733823,0.2493332327998378,0.9973650833467116,0.5001249999999999,0.499875,0.127625,0.8358177933829473
severe_risk_shift,BNB011,8000,0.35,0.23279678495919853,0.023290208061177,0.9644819803901272,0.730125,0.269875,0.127625,0.8358055136446136
severe_risk_shift,BNB012,8000,0.35,0.4148480840772281,0.2492934423730601,0.9973626066433895,0.5001249999999999,0.499875,0.127625,0.835820038820814
severe_risk_shift,BNB013,8000,0.35,0.23273426027582078,0.0232804378938541,0.9644084353944685,0.7302500000000001,0.26975,0.127625,0.8358052329648804
severe_risk_shift,BNB014,8000,0.35,0.41476947091745475,0.2492130552818836,0.9973569590186769,0.50025,0.49975,0.127625,0.8358197581410806
severe_risk_shift,BNB015,8000,0.35,0.23254582660145112,0.02326354199667765,0.9641867888807021,0.7304999999999999,0.2695,0.127625,0.8358254419056806
severe_risk_shift,BNB016,8000,0.35,0.4145313835820058,0.2490739879832553,0.9973399335969786,0.500375,0.499625,0.127625,0.8358401074217475
severe_risk_shift,BNB017,8000,0.35,0.23222896965398754,0.0231588859803046,0.9638170295282016,0.7306250000000001,0.269375,0.127625,0.8358690876042145
severe_risk_shift,BNB018,8000,0.35,0.41412723392695316,0.2482116425462496,0.997311514879732,0.5005,0.4995,0.127625,0.8358834724405482
severe_risk_shift,CAT001,8000,0.35,0.1238943735433728,0.05917854580388625,0.3588549000138912,0.838625,0.161375,0.127625,0.8490080567714056
severe_risk_shift,CAT002,8000,0.35,0.12429702845811681,0.0583354039408125,0.3660680184480565,0.83775,0.16225,0.127625,0.8488948726689372
severe_risk_shift,CAT003,8000,0.35,0.12391758823663905,0.0592147275003234,0.36268868955690575,0.8355,0.1645,0.127625,0.848668574633934
severe_risk_shift,CAT004,8000,0.35,0.1235482509926242,0.0593951549493663,0.35638385228160085,0.838,0.162,0.127625,0.8484252954750637
severe_risk_shift,EASTACK001,8000,0.35,0.16119447011839746,0.08094806649866415,0.4473331232249119,0.75,0.25,0.127625,0.8412508408112263
severe_risk_shift,ET001,8000,0.35,0.09407792401431711,0.07846620490703521,0.1719481510393983,0.984875,0.015125,0.127625,0.8100009416805054
severe_risk_shift,ET002,8000,0.35,0.10007955488838217,0.0806680205206462,0.19949226704093195,0.955875,0.044125,0.127625,0.8207144871019943
severe_risk_shift,ET003,8000,0.35,0.1038989625188576,0.08124297652632051,0.22037533454170213,0.930625,0.069375,0.127625,0.8272130649679554
severe_risk_shift,ET004,8000,0.35,0.0936451453615675,0.0790054658475454,0.1782185932987339,0.997375,0.002625,0.127625,0.7985835918276727
severe_risk_shift,ET005,8000,0.35,0.4858457863186089,0.5050901809619894,0.7801167532059453,0.263,0.737,0.127625,0.8111831647173224
severe_risk_shift,GB001,8000,0.35,0.12424231938032429,0.05822322167459085,0.3688644425818028,0.834125,0.165875,0.127625,0.8476348311760524
severe_risk_shift,GB002,8000,0.35,0.12472834806645532,0.0564340596770855,0.3709776833716459,0.830875,0.169125,0.127625,0.847652373659386
severe_risk_shift,GB003,8000,0.35,0.12483175435312409,0.058243838914833354,0.3738735863598835,0.83325,0.16675,0.127625,0.8477653472520542
severe_risk_shift,GB004,8000,0.35,0.12456127003591715,0.0582785316645902,0.3708173446953871,0.8315,0.1685,0.127625,0.8476567943651859
severe_risk_shift,GNB001,8000,0.35,0.05238893179857856,0.0015612404951305,0.13656664663282686,0.950875,0.049125,0.127625,0.74678555043892
severe_risk_shift,GNB007,8000,0.35,0.05291766417394487,0.0030050233210532,0.1249674856144091,0.9625,0.0375,0.127625,0.7686322574832376
severe_risk_shift,GNB008,8000,0.35,0.09742438015882705,0.0075359806262915,0.2933778371661865,0.8525,0.1475,0.127625,0.7579319741791486
severe_risk_shift,GNB009,8000,0.35,0.05042244949051392,0.0017559196906466999,0.1262008668285339,0.959875,0.040125,0.127625,0.7577597069928128
severe_risk_shift,GNB010,8000,0.35,0.043995873062544925,0.001206391331852,0.10452966346142288,0.966625,0.033375,0.127625,0.7564802284283941
severe_risk_shift,LASSOSTACK001,8000,0.35,0.12313351398082069,0.038922252501132695,0.3651471549357347,0.8436250000000001,0.156375,0.127625,0.8435748690032601
severe_risk_shift,LGB001,8000,0.35,0.12492338600822357,0.0576857099165322,0.3729476635998581,0.833375,0.166625,0.127625,0.8487474456390018
severe_risk_shift,LGB002,8000,0.35,0.12463348229951395,0.05595686201049495,0.3730002740148754,0.831875,0.168125,0.127625,0.8489143799104042
severe_risk_shift,LGB003,8000,0.35,0.12494711578194606,0.0575327133429746,0.3705037738534445,0.834,0.166,0.127625,0.8493619939151441
severe_risk_shift,LGB004,8000,0.35,0.12507152481802392,0.05787347857076215,0.3683450300394759,0.834125,0.165875,0.127625,0.8486765038364008
severe_risk_shift,LRSTACK001,8000,0.35,0.12353535816292897,0.039390146756893,0.366517978935266,0.842375,0.157625,0.127625,0.8428559078663161
severe_risk_shift,NN001,8000,0.35,0.11744330486913683,0.05431738877578665,0.33581325598429024,0.8532500000000001,0.14675,0.127625,0.8415382568581636
severe_risk_shift,NN002,8000,0.35,0.11833717557916629,0.058864060190022,0.34065077636780244,0.8555,0.1445,0.127625,0.8380631610797131
severe_risk_shift,NN003,8000,0.35,0.12880265108276262,0.057691185337100895,0.3960056555557827,0.829,0.171,0.127625,0.8434879986257922
severe_risk_shift,NN004,8000,0.35,0.12213624564708592,0.0605890528784336,0.3666771170476207,0.842,0.158,0.127625,0.839313940141398
severe_risk_shift,NN005,8000,0.35,0.11521947833656049,0.06936442688641,0.2722158974150091,0.886625,0.113375,0.127625,0.813896636039362
severe_risk_shift,NN006,8000,0.35,0.1197566526702687,0.0570452535233148,0.345619225561612,0.850875,0.149125,0.127625,0.8414148981153619
severe_risk_shift,NN007,8000,0.35,0.12123795753445415,0.05744318958733725,0.3541502095976522,0.8395,0.1605,0.127625,0.8427966844425819
severe_risk_shift,NN008,8000,0.35,0.10986611267271326,0.04974931377792745,0.3214100485643094,0.85825,0.14175,0.127625,0.8441205104048679
severe_risk_shift,NN009,8000,0.35,0.12453535065271303,0.0623791996302958,0.36047990856820056,0.837875,0.162125,0.127625,0.8428274188733824
severe_risk_shift,NN010,8000,0.35,0.13572501701044815,0.06722139698534921,0.40854202747851337,0.8185,0.1815,0.127625,0.8392335955677301
severe_risk_shift,NN011,8000,0.35,0.11881359825468953,0.0594052204022133,0.34014694980897464,0.856375,0.143625,0.127625,0.8378139174765096
severe_risk_shift,NN012,8000,0.35,0.1299553986074822,0.06361120399978135,0.3705410011041609,0.839,0.161,0.127625,0.8365909958783585
severe_risk_shift,NN013,8000,0.35,0.11820991956060055,0.056681878369302954,0.3387401483517334,0.856,0.144,0.127625,0.8396645792982698
severe_risk_shift,NN014,8000,0.35,0.12009153759274846,0.058893623870954204,0.34480919003167043,0.839,0.161,0.127625,0.8372720652513017
severe_risk_shift,NN015,8000,0.35,0.1306974304351043,0.06687184585338479,0.3828466871943906,0.825,0.175,0.127625,0.8385316155546534
severe_risk_shift,NN016,8000,0.35,0.12876594088157714,0.0656632632820256,0.36479164846671785,0.8422499999999999,0.15775,0.127625,0.8373264469496358
severe_risk_shift,NN017,8000,0.35,0.12010050110194588,0.06268967877522336,0.33548698116122816,0.851,0.149,0.127625,0.8384696555035192
severe_risk_shift,NN018,8000,0.35,0.12019602993918178,0.0566767646717571,0.34765063032943827,0.8396250000000001,0.160375,0.127625,0.8416289865819652
severe_risk_shift,NN019,8000,0.35,0.1311351412437847,0.0653200997231338,0.3813462767846265,0.823625,0.176375,0.127625,0.8431012921231864
severe_risk_shift,NNSTACK001,8000,0.35,0.12051690167596388,0.039868245494488405,0.3418957091693008,0.850875,0.149125,0.127625,0.8443703153675381
severe_risk_shift,RASTACK001,8000,0.35,0.6384210349518598,0.7179934511457706,0.9402100486422563,0.13712500000000005,0.862875,0.127625,0.834377625671193
severe_risk_shift,RF001,8000,0.35,0.11427342438943013,0.07228484980504479,0.31266798820020314,0.862375,0.137625,0.127625,0.8392730310702642
severe_risk_shift,RF002,8000,0.35,0.11834129000888155,0.0694725049737056,0.3261646546878812,0.8498749999999999,0.150125,0.127625,0.8432912421327224
severe_risk_shift,RF003,8000,0.35,0.12071990990946374,0.0679085528523257,0.3346892764776015,0.8416250000000001,0.158375,0.127625,0.8449729347550137
severe_risk_shift,RF004,8000,0.35,0.11728084749826591,0.07184646893088806,0.3217477564814457,0.85175,0.14825,0.127625,0.8419511367459029
severe_risk_shift,RF005,8000,0.35,0.46933964198923195,0.4800579112342494,0.8667147335387226,0.30500000000000005,0.695,0.127625,0.8414486498532958
severe_risk_shift,RFSTACK001,8000,0.35,0.12314688955178567,0.060038732080248805,0.3544062587301009,0.826375,0.173625,0.127625,0.8463116367431665
severe_risk_shift,RIDGESTACK001,8000,0.35,0.12257139173868543,0.040207219729277,0.3635550149427,0.83725,0.16275,0.127625,0.8448561719859453
severe_risk_shift,RLOG001,8000,0.35,0.10554418496884313,0.0672397878827615,0.22836682864062216,0.930375,0.069625,0.127625,0.7663374199834707
severe_risk_shift,RLOG002,8000,0.35,0.1076089452485286,0.06411075985656661,0.23881899217188993,0.910625,0.089375,0.127625,0.7676616669653566
severe_risk_shift,RLOG003,8000,0.35,0.10792312630860612,0.06400475454750815,0.2406255560858453,0.908625,0.091375,0.127625,0.7675004164585544
severe_risk_shift,RLOG004,8000,0.35,0.10795565122610876,0.0639669228849653,0.24070176519956718,0.90875,0.09125,0.127625,0.7674729098446873
severe_risk_shift,RLOG005,8000,0.35,0.10844959514675978,0.07087582130406125,0.23526944224041868,0.92025,0.07975,0.127625,0.7671863358369498
severe_risk_shift,RLOG006,8000,0.35,0.10779520542456231,0.0649334200756278,0.2388523027909341,0.9105,0.0895,0.127625,0.7677890955642919
severe_risk_shift,RLOG007,8000,0.35,0.1079363457356371,0.06403930879185621,0.24034206279070566,0.908625,0.091375,0.127625,0.7674917153868208
severe_risk_shift,RLOG008,8000,0.35,0.10795854619679682,0.0639457307068319,0.2406908810020039,0.90875,0.09125,0.127625,0.7674758569818873
severe_risk_shift,T001,8000,0.35,0.11352314711763759,0.0223691888737599,0.4052631578947368,0.862375,0.137625,0.127625,0.7856365374281513
severe_risk_shift,T002,8000,0.35,0.12160244393449204,0.0560038734667527,0.3337637185280826,0.821,0.179,0.127625,0.829310163595586
severe_risk_shift,T003,8000,0.35,0.12287550259399042,0.0710189677988531,0.3489583333333333,0.829,0.171,0.127625,0.83393899341792
severe_risk_shift,T004,8000,0.35,0.12076820794992363,0.0560038734667527,0.3259943181818182,0.817875,0.182125,0.127625,0.8286994044958438
severe_risk_shift,T005,8000,0.35,0.12208716640596974,0.0717131474103585,0.3280757097791798,0.82425,0.17575,0.127625,0.8342146209160572
severe_risk_shift,T006,8000,0.35,0.4748926200055324,0.5531495114366637,0.8760105349053751,0.2995,0.7005,0.127625,0.8249891692707898
severe_risk_shift,T007,8000,0.35,0.4720000683983536,0.4493357621227378,0.8823567303170256,0.33087500000000003,0.669125,0.127625,0.833746376950917
severe_risk_shift,WASTACK001,8000,0.35,0.16414503403155584,0.08178034391154745,0.4594892651837561,0.74575,0.25425,0.127625,0.8411969503024254
severe_risk_shift,WASTACK002,8000,0.35,0.16466359292922636,0.0817102902126931,0.46205379720586237,0.744375,0.255625,0.127625,0.8411655141722916
severe_risk_shift,WASTACK003,8000,0.35,0.1304114319967918,0.06960916190343135,0.3492217493026176,0.82975,0.17025,0.127625,0.8438805292328644
severe_risk_shift,WASTACK004,8000,0.35,0.12429702845811681,0.0583354039408125,0.3660680184480565,0.83775,0.16225,0.127625,0.8488948726689372
severe_risk_shift,WGNB001,8000,0.35,0.24586635703279489,0.01048560157404145,0.999964658167477,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB002,8000,0.35,0.24586635839009938,0.0104856009504062,0.9999646581746189,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB003,8000,0.35,0.24586635837787132,0.0104856009560245,0.9999646581745543,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB004,8000,0.35,0.2458663582555916,0.0104856010122079,0.9999646581739108,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB005,8000,0.35,0.24586635703279489,0.01048560157404145,0.999964658167477,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB006,8000,0.35,0.245866344804893,0.010485607192385449,0.9999646581031343,0.7464999999999999,0.2535,0.127625,0.8267355585716153
severe_risk_shift,WGNB007,8000,0.35,0.24586622253240709,0.01048563032263195,0.9999646574597142,0.7464999999999999,0.2535,0.127625,0.8267365409506819
severe_risk_shift,WGNB008,8000,0.35,0.2458650004596849,0.010484740421054,0.9999646510256691,0.7464999999999999,0.2535,0.127625,0.8267404704669485
severe_risk_shift,WGNB009,8000,0.35,0.24585284375481672,0.0104758677921065,0.9999645879817869,0.746625,0.253375,0.127625,0.8267714855774825
severe_risk_shift,WGNB010,8000,0.35,0.2457365367240506,0.0103849348531585,0.9999640912011435,0.746375,0.253625,0.127625,0.8269902052596856
severe_risk_shift,WGNB011,8000,0.35,0.2116798769754451,0.0194327007043929,0.9993582029078112,0.788125,0.211875,0.127625,0.8266352155669471
